,weapon,map,distance,killer name
1517,Punch,MIRAMAR,5177.7026130506965,dfjhasfasf
1518,Hit by Car,MIRAMAR,6306.14968675657,Daddy2614
1519,Punch,MIRAMAR,2879.7040349487306,hexu123ehxu
1520,Punch,MIRAMAR,3719.2523265379564,lovejyn
1521,R45,MIRAMAR,3727.263190382589,Contrary-Gould
1522,Punch,MIRAMAR,3714.9214316033654,lan6g
1523,P1911,MIRAMAR,4824.153827697558,HelloRuiRui
1524,P92,MIRAMAR,3713.2307709082665,#unknown
1525,Hit by Car,MIRAMAR,2668.0504420578336,#unknown
1526,Punch,MIRAMAR,6898.998251020505,NightFireXD
1527,Hit by Car,MIRAMAR,2680.2597685642336,Asen97
1528,Punch,MIRAMAR,4651.51484568307,MadDog64jr
1529,Punch,MIRAMAR,5370.046406473933,Kiwanee
1530,P92,MIRAMAR,5302.334929206377,LiveInFear
1531,Hit by Car,MIRAMAR,5966.163906926124,1314JYY
1532,Hit by Car,MIRAMAR,4411.505429118386,cc3366
1533,Punch,MIRAMAR,5373.9475147942,Kiwanee
1534,Hit by Car,MIRAMAR,6316.001962188501,DlP_Wahaha
1535,Punch,MIRAMAR,4210.588078033994,ssh784636297
1536,Punch,MIRAMAR,2899.292745738519,CN-wentao
1537,Punch,MIRAMAR,4229.758392633083,CN-wentao
1538,Punch,MIRAMAR,2128.1902513227055,dannitangelian
1539,P92,MIRAMAR,2710.3184751159856,RyanGoTC
1540,Pan,MIRAMAR,5422.801645464548,Quantutusha
1541,P1911,MIRAMAR,3715.950736219467,Contrary-Gould
1542,Hit by Car,MIRAMAR,5123.599187345161,killyouni
1543,Punch,MIRAMAR,3872.831848258971,ToxicBatmanz
1544,P92,MIRAMAR,3714.7056070602684,shenzhe_98
1545,Punch,MIRAMAR,6440.6684004725,Xuan1408
1546,R45,MIRAMAR,2056.6858803961777,ErraZorra
1547,Punch,MIRAMAR,6623.383458368992,RightMax01
1548,R45,MIRAMAR,3738.8922523192614,TillMyDyingDay
1549,P92,MIRAMAR,3217.787759529985,LykiaEreL
1550,P92,MIRAMAR,3275.3569172755815,LykiaEreL
1551,P1911,MIRAMAR,3259.7997478914253,BeyMavi
1552,R45,MIRAMAR,4424.96854407102,CrossEyed132
1553,Punch,MIRAMAR,3218.8651669993824,HaoT_YeSe
1554,P1911,MIRAMAR,2895.6945085840807,BraGA_BraVO
1555,Punch,MIRAMAR,5683.1591530318765,MayBNextTime
1556,P1911,MIRAMAR,3283.147672916953,Suklee_
1557,P1911,MIRAMAR,3735.743796373622,PandaTV-1073033
1558,P92,MIRAMAR,4616.79121404683,DeathLannister
1559,P1911,MIRAMAR,3214.660411936695,Chenyudada520
1560,Punch,MIRAMAR,4671.917671544523,Mythical7
1561,P92,MIRAMAR,3305.496910016556,KinMarkCaid
1562,Punch,MIRAMAR,3796.5565813905628,Motherfurber
1563,Hit by Car,MIRAMAR,2612.063373875144,JestersCap
1564,P92,MIRAMAR,2887.066436093219,Panda-Laobai
1565,P1911,MIRAMAR,3879.880865922174,bay-dudu
1566,R45,MIRAMAR,3747.773787851129,wzy114080
1567,P92,MIRAMAR,3697.410012264396,xuejiachengsb
1568,Hit by Car,MIRAMAR,2672.4713509356843,datouxiaoJJ
1569,P92,MIRAMAR,7894.387647687754,Superman_lzy
1570,Hit by Car,MIRAMAR,3996.2742303505643,Superman_lzy
1571,P92,MIRAMAR,3792.3722117091834,SF_333
1572,P92,MIRAMAR,3799.9506476597826,SF_333
1573,P92,MIRAMAR,3798.1322721622005,SF_333
1574,Hit by Car,MIRAMAR,3473.580435443089,#unknown
1575,Punch,MIRAMAR,4654.360581652973,ZXCVASDFAAA
1576,P1911,MIRAMAR,3266.0849808100525,KEYx611
1577,P92,MIRAMAR,2190.3636783534375,InnovatorAlice
1578,Punch,MIRAMAR,3794.465780532617,NEON0206
1579,P92,MIRAMAR,3282.0915259872017,HAORENXIANSHENG
1580,Punch,MIRAMAR,4599.958668947037,#unknown
1581,P1911,MIRAMAR,3267.586914977167,zhangBX1111
1582,Punch,MIRAMAR,4657.053558208022,ZXCVASDFAAA
1583,P92,MIRAMAR,4575.125243648965,#unknown
1584,Punch,MIRAMAR,3799.898259147079,Nixon-66
1585,P92,MIRAMAR,3735.083210439226,MaleHeroCome
1586,P92,MIRAMAR,3836.6374564674466,Jadie2k
1587,P92,MIRAMAR,3744.2850632033883,zyc2zef
1588,P1911,MIRAMAR,3835.024892324951,xxx17533
1589,P1911,MIRAMAR,4615.967956149176,L_Simulator
1590,Hit by Car,MIRAMAR,3530.681894061967,PunkDuty
1591,Sickle,MIRAMAR,4616.045708848321,DevilDoc
1592,Punch,MIRAMAR,3507.4210045915506,AZDT
1593,Punch,MIRAMAR,3589.692789879658,Goodluckydog
1594,Punch,MIRAMAR,3627.923418411282,OnlyLQF
1595,Punch,MIRAMAR,3117.092443678884,DalangbiV
1596,Punch,MIRAMAR,7117.438654013957,a1500989
1597,Pan,MIRAMAR,3277.574989623426,wc7478111
1598,Punch,MIRAMAR,7175.460382838302,LiLiya2
1599,Punch,MIRAMAR,7192.896857692455,LiLiya2
1600,P92,MIRAMAR,6918.168221228002,VincentLx12
1601,Sickle,MIRAMAR,5831.316160201572,Soeasy66666
1602,P92,MIRAMAR,6002.772849150465,Hera---tian
1603,P92,MIRAMAR,7693.917729721316,Unknown5565
1604,Hit by Car,MIRAMAR,7055.493546705432,Trumponomics
1605,Punch,MIRAMAR,2964.9006983991894,UrumchiWu
1606,Hit by Car,MIRAMAR,4758.60880607736,chen-zong
1607,Punch,MIRAMAR,5871.5879658389695,YF-98k
1608,Punch,MIRAMAR,4198.921189552621,Bunkooo
1609,P92,MIRAMAR,3741.141284905048,Mikey0006
1610,Punch,MIRAMAR,3745.3786655660065,zhangxian109
1611,Punch,MIRAMAR,3743.540731833033,winjester
1612,Punch,MIRAMAR,3779.2157571103944,SFcarry
1613,Punch,MIRAMAR,4563.941273162594,qiaoge950323
1614,Hit by Car,MIRAMAR,4448.437310774425,carryhaifeng
1615,P92,MIRAMAR,9020.600612758832,Prothyte
1616,Punch,MIRAMAR,5138.04633347394,DOUSHIKONGQI
1617,Punch,MIRAMAR,8991.892301508788,888absas
1618,Punch,MIRAMAR,3525.5079220624366,wangY773
1619,P92,MIRAMAR,3465.003235201376,zxgzxmtsy
1620,Punch,MIRAMAR,7122.104228888609,wang988
1621,Hit by Car,MIRAMAR,4399.063791494845,Hansome_Shan
1622,Punch,MIRAMAR,3228.256920375762,ioyiutgkjuiiu
1623,P18C,MIRAMAR,5402.461217365378,KyloAbigle
1624,P92,MIRAMAR,3743.6370813503004,MyUnagiSoHard
1625,Punch,MIRAMAR,2121.932522559801,nanshenlao
1626,P92,MIRAMAR,2116.9589698480227,BIGBIGXIONGDADA
1627,P92,MIRAMAR,3738.0516089317175,leslieknope11
1628,P1911,MIRAMAR,4468.90797876931,PGAME4
1629,Hit by Car,MIRAMAR,5755.330190005435,tMpistolpete
1630,Punch,MIRAMAR,6133.5368679394105,budian007
1631,R45,MIRAMAR,4642.007015095948,SniPerBaO
1632,P1911,MIRAMAR,3791.303166411518,Acdude
1633,Punch,MIRAMAR,6130.937152002946,budian007
1634,Hit by Car,MIRAMAR,6156.772401426336,budian007
1635,Hit by Car,MIRAMAR,5070.8063134536105,ZZJIANGKEFENG
1636,Punch,MIRAMAR,4669.440701332227,Make_TL
1637,Hit by Car,MIRAMAR,3215.806358362083,549068413
1638,Hit by Car,MIRAMAR,5652.28768572602,11248129
1639,R45,MIRAMAR,5390.2375606435935,NICELLLL
1640,Punch,MIRAMAR,3789.203288644461,sinhyun4
1641,Punch,MIRAMAR,3789.264466363492,sinhyun4
1642,Pan,MIRAMAR,3791.5179977530106,MrWenWu
1643,P1911,MIRAMAR,3749.8407707028036,xikouren
1644,Punch,MIRAMAR,3712.514722492693,CoolManVersus
1645,P1911,MIRAMAR,3215.9709131851614,mtconline
1646,P1911,MIRAMAR,4605.356234544728,L_JB_G
1647,Hit by Car,MIRAMAR,2462.9768002311753,WYLonion
1648,Hit by Car,MIRAMAR,3348.039519390415,Adakoth
1649,Punch,MIRAMAR,3018.156878109718,over66load
1650,Punch,MIRAMAR,3190.84872475036,mtconline
1651,P92,MIRAMAR,3790.642786322394,SuckerPlayer
1652,P92,MIRAMAR,3837.00578862021,356520d
1653,P1911,MIRAMAR,4691.486427430863,Unholymoly
1654,P92,MIRAMAR,3837.1905251437547,356520d
1655,P92,MIRAMAR,4576.087242370385,00Ninja_Lead
1656,P92,MIRAMAR,3808.294417884862,Diuneilaomo
1657,P18C,MIRAMAR,4667.935545507564,Takamiya-Mio
1658,Punch,MIRAMAR,9316.412406266572,Zhhhhh66
1659,Punch,MIRAMAR,9280.002065336366,Zhhhhh66
1660,Hit by Car,MIRAMAR,5462.997323710309,Zhhhhh66
1661,Punch,MIRAMAR,3741.6366622809596,dlfcks123
1662,P1911,MIRAMAR,6508.458380872462,Hxxxxxxa
1663,Punch,MIRAMAR,5242.080980014903,You-Play
1664,P92,MIRAMAR,3759.132264606288,giggis
1665,Punch,MIRAMAR,7627.590095033686,TeemoisTeemo
1666,Hit by Car,MIRAMAR,4924.152989737931,GUSBATICH1608
1667,Hit by Car,MIRAMAR,4576.739241034057,chaso531
1668,Punch,MIRAMAR,3511.241163251109,undeadoo
1669,P92,MIRAMAR,7922.4981196697045,z1335519959
1670,Punch,MIRAMAR,4642.879040813469,Gizshot
1671,P1911,MIRAMAR,5631.044064878378,luanmihuenyy
1672,P92,MIRAMAR,4899.993983842531,ANGEGE12138
1673,Hit by Car,MIRAMAR,6191.551038453934,usubakagerou
1674,P1911,MIRAMAR,3760.781647101703,lte1993
1675,P92,MIRAMAR,3205.8996767155704,Beliber69
1676,Punch,MIRAMAR,4613.730244520696,Name_xiaocheng
1677,Punch,MIRAMAR,3293.6283151328716,GoodGaddafi
1678,P92,MIRAMAR,4830.918713125796,Apple10X
1679,P92,MIRAMAR,3296.952312831503,S-CXCX
1680,Pan,MIRAMAR,3152.98576326456,Alalafot
1681,P1911,MIRAMAR,3503.4321121471726,Alalafot
1682,P1911,MIRAMAR,3935.0006774780863,WTF-111
1683,P92,MIRAMAR,3812.87423884135,Apple10X
1684,Hit by Car,MIRAMAR,5207.548635746093,dajklj12348596
1685,P1911,MIRAMAR,6006.063624323172,NamDepTraiii
1686,Punch,MIRAMAR,3736.4183137492782,well_long
1687,Punch,MIRAMAR,5099.085027431981,LILIGang793
1688,R45,MIRAMAR,2169.63164866781,KaLunHunter
1689,P1911,MIRAMAR,4448.95443848507,kaer1234
1690,R45,MIRAMAR,5102.435568705008,Ericos
1691,Pan,MIRAMAR,4664.542532108589,Edgar_Jnie
1692,P92,MIRAMAR,4600.379634344648,Azrael_C
1693,Punch,MIRAMAR,4958.347888485438,w-c-f-6
1694,P1911,MIRAMAR,2942.0219757311465,Lladika
1695,Punch,MIRAMAR,3192.586559872261,gaojiedeba
1696,P1911,MIRAMAR,3191.763187636733,Hawkmoth
1697,P1911,MIRAMAR,3189.0490796549366,Hawkmoth
1698,Punch,MIRAMAR,4047.7726265016418,Cherri
1699,Punch,MIRAMAR,6162.274287527698,QQ1219326538
1700,P92,MIRAMAR,2198.9607793430514,STMTV-XIAOTIAN
1701,Punch,MIRAMAR,4035.3626016717276,Cherri
1702,P1911,MIRAMAR,3794.1590869018655,KK-1023
1703,P92,MIRAMAR,4594.655086805211,zonglili
1704,Pan,MIRAMAR,4456.422425283425,AnNuoananan
1705,Punch,MIRAMAR,4448.811060730945,cbminecrafter
1706,Punch,MIRAMAR,3740.8238042395155,Av-atar
1707,R45,MIRAMAR,4658.657312244914,#unknown
1708,P1911,MIRAMAR,4300.358076686289,#unknown
1709,Punch,MIRAMAR,6430.5001971773545,#unknown
1710,Punch,MIRAMAR,3846.4396723360946,#unknown
1711,Pan,MIRAMAR,4334.489150977771,#unknown
1712,Pan,MIRAMAR,4498.299852104125,XIYE1999
1713,Pan,MIRAMAR,4500.43308300279,XIYE1999
1714,P1911,MIRAMAR,4135.566611998046,6324chaonima
1715,Punch,MIRAMAR,4582.013602385746,#unknown
1716,Punch,MIRAMAR,4579.249137345663,#unknown
1717,Punch,MIRAMAR,4584.381261691157,#unknown
1718,Hit by Car,MIRAMAR,4450.832185170993,#unknown
1719,Punch,MIRAMAR,4342.049640127229,#unknown
1720,Pan,MIRAMAR,4336.04546777095,#unknown
1721,Hit by Car,MIRAMAR,4370.701321796423,#unknown
1722,Punch,MIRAMAR,4761.370733279231,#unknown
1723,P92,MIRAMAR,5562.4573264214805,jake1230
1724,Hit by Car,MIRAMAR,5507.571061733566,xqh-714
1725,P92,MIRAMAR,4829.212987141695,BathroomShotgun
1726,Punch,MIRAMAR,3957.236442286081,fangjunjun
1727,Punch,MIRAMAR,6063.490359233863,AUDIRS06
1728,Punch,MIRAMAR,8776.841417942676,maizong666
1729,Punch,MIRAMAR,3755.6606121018176,WBYNIUBI
1730,P1911,MIRAMAR,8764.52139151688,ToMTuFFnuTs
1731,Punch,MIRAMAR,8768.593642163434,maizong666
1732,P1911,MIRAMAR,7724.730477768787,ToMTuFFnuTs
1733,Punch,MIRAMAR,8772.161540111822,maizong666
1734,P92,MIRAMAR,3813.8390364047873,swag_zero
1735,Hit by Car,MIRAMAR,4200.785688418894,Liquiddiarrhea
1736,P1911,MIRAMAR,5498.263726181657,MengnaLisa
1737,R45,MIRAMAR,4784.761719151749,VINDAGG
1738,Hit by Car,MIRAMAR,4637.064677787555,XCcry
1739,Punch,MIRAMAR,7751.188248551959,FFFH
1740,Punch,MIRAMAR,3874.671836363178,FeelsBadMan21
1741,Punch,MIRAMAR,3701.9350741477083,TheGhostHunter12
1742,Hit by Car,MIRAMAR,3752.4335316331712,Jenkoismyname
1743,P1911,MIRAMAR,3786.4755972055336,TuLangTuu
1744,P1911,MIRAMAR,3755.4604073526057,TuLangTuu
1745,Hit by Car,MIRAMAR,3883.072311178353,FeelsBadMan21
1746,Hit by Car,MIRAMAR,3382.530566624343,Cruarc
1747,Punch,MIRAMAR,5765.99981622615,ChrisPGMoney
1748,Punch,MIRAMAR,3874.7391073023227,FeelsBadMan21
1749,P1911,MIRAMAR,3307.821120504705,A1ohawaii
1750,R45,MIRAMAR,3754.762646415483,MaiNghiiiii
1751,Machete,MIRAMAR,3815.9244739478268,Wolphs
1752,Hit by Car,MIRAMAR,3632.2614731635167,MaiNghiiiii
1753,Machete,MIRAMAR,3813.5514354417724,Wolphs
1754,P92,MIRAMAR,2837.56378064723,franky215
1755,R45,MIRAMAR,3769.078530179624,BadDude
1756,P92,MIRAMAR,3765.1047461447865,Unclean_Sanchez1
1757,P1911,MIRAMAR,3703.8426072094367,Koolala
1758,P1911,MIRAMAR,5062.9221072741175,plwase
1759,P1911,MIRAMAR,3801.2284424187137,BIG-CHUNK
1760,P1911,MIRAMAR,3767.0321318735787,Beg4MercyX98
1761,Punch,MIRAMAR,2629.5882443067317,Fireworksinjury
1762,Hit by Car,MIRAMAR,3898.613730112923,ScholarY
1763,Hit by Car,MIRAMAR,4433.800458244485,TAISUTV9404
1764,Punch,MIRAMAR,4376.4575595256265,kikik666
1765,P92,MIRAMAR,3496.724136895274,lgdsuperb
1766,Punch,MIRAMAR,5100.928722625028,OL_Eastwood
1767,Punch,MIRAMAR,4106.799157997016,Y1baobao
1768,P92,MIRAMAR,2946.024590565564,guiguibaba666
1769,P92,MIRAMAR,3704.7560748487886,ZHENG317317
1770,Hit by Car,MIRAMAR,4358.401235702147,Maximus_WL
1771,P1911,MIRAMAR,7752.859378188735,AStripperTipper
1772,Punch,MIRAMAR,5764.449185175024,huanghjdd225
1773,P1911,MIRAMAR,3730.167560588264,void963
1774,Punch,MIRAMAR,5744.300019371639,huanghjdd225
1775,P1911,MIRAMAR,3754.297108844211,void963
1776,Punch,MIRAMAR,5760.525788357344,huanghjdd225
1777,Punch,MIRAMAR,7867.260329637822,Steeady
1778,Hit by Car,MIRAMAR,3771.55582319472,takutomepls
1779,Hit by Car,MIRAMAR,5984.99269584333,zaibukaigua1
1780,Crowbar,MIRAMAR,7621.576636283402,BIUBIUPIUGAN
1781,Hit by Car,MIRAMAR,3881.286673904931,AnHuilaosiji-
1782,P92,MIRAMAR,4595.120193845314,DACEI
1783,Hit by Car,MIRAMAR,5886.86687102953,BBQ_GenJi
1784,Punch,MIRAMAR,3809.9202379274293,huiaini1994
1785,P1911,MIRAMAR,4604.662389907104,OMGyong
1786,Hit by Car,MIRAMAR,5178.560097228765,Heluozi
1787,Hit by Car,MIRAMAR,5963.607595401462,Heluozi
1788,Punch,MIRAMAR,3748.5182227674977,meng-NB-shen
1789,Punch,MIRAMAR,3812.1879789414897,AvenLegend
1790,P1911,MIRAMAR,3872.9669935513257,RAND_Y
1791,Hit by Car,MIRAMAR,4752.639449888241,AngryMan228
1792,Hit by Car,MIRAMAR,3029.9044838585264,salt4life
1793,P92,MIRAMAR,3190.575413513525,Phuocc
1794,P92,MIRAMAR,3678.996749599271,varpolygon
1795,Punch,MIRAMAR,4532.725597880044,LOLWG
1796,Hit by Car,MIRAMAR,4921.031640622523,VDCEN
1797,Punch,MIRAMAR,3751.758838359017,AOU-SHENCHEN
1798,Hit by Car,MIRAMAR,5607.333548513947,BanYin7
1799,Punch,MIRAMAR,5779.082226528707,NZBZ_HE
1800,Punch,MIRAMAR,6783.24797027578,PENGPENGPENG-
1801,Punch,MIRAMAR,5046.5795091362625,CallMeErJieFu
1802,P1911,MIRAMAR,3709.149265513724,Flack1013
1803,Hit by Car,MIRAMAR,4337.399120662635,ruanying123
1804,P92,MIRAMAR,4953.6340771927225,Lkietltllye
1805,Punch,MIRAMAR,3077.9980032808667,ancundan
1806,P92,MIRAMAR,3835.5340576838844,SlenderKen
1807,Hit by Car,MIRAMAR,5824.346199358089,GoodBigFatty
1808,Hit by Car,MIRAMAR,4752.06306951686,WZGchenbo
1809,P92,MIRAMAR,5012.884236198259,JESUS201
1810,Punch,MIRAMAR,6928.552108704747,doublestargood
1811,P1911,MIRAMAR,4633.258973157123,Watercolour-pkq
1812,P1911,MIRAMAR,4363.973136434274,yyvwvwvw
1813,R45,MIRAMAR,3845.4363006526323,QWEDSAZZZ
1814,Punch,MIRAMAR,4949.19661206473,Lize_218
1815,Sickle,MIRAMAR,5753.230793249738,Jin-KeLA
1816,Punch,MIRAMAR,4779.84757947615,chuweitiancai
1817,Punch,MIRAMAR,4947.1107098932,Lize_218
1818,P1911,MIRAMAR,4653.237109076218,PandaLdl
1819,Punch,MIRAMAR,4611.111325269213,RemixDouYing
1820,Punch,MIRAMAR,5007.232900505827,TIanDong9
1821,Hit by Car,MIRAMAR,3829.325059514405,KuyuLai
1822,Hit by Car,MIRAMAR,3827.609446980321,KuyuLai
1823,Hit by Car,MIRAMAR,4073.6308965368967,Dsp-Sduo
1824,Punch,MIRAMAR,4489.827320515678,baby0009
1825,P18C,MIRAMAR,3493.7274483556953,GrudgeFactor
1826,Punch,MIRAMAR,3758.519132228144,MisYang-
1827,P18C,MIRAMAR,2674.155651718127,Respecting_Women
1828,P1911,MIRAMAR,3761.62727314762,Titus199x
1829,Hit by Car,MIRAMAR,3758.384432477471,Grockstar101
1830,Punch,MIRAMAR,5239.794390672405,Onion_wyc
1831,P92,MIRAMAR,4983.035376091364,ChinaZhanlang01
1832,P1911,MIRAMAR,4931.957613848684,AmRatarded
1833,P92,MIRAMAR,4788.985233452699,800405mm
1834,Hit by Car,MIRAMAR,3503.0883066031897,Little-bear-1
1835,P92,MIRAMAR,2058.003025936065,Hellstaf19
1836,Punch,MIRAMAR,5335.586506137821,luoyeguigen1
1837,Punch,MIRAMAR,9108.37338444546,Caesarhhm
1838,Punch,MIRAMAR,4351.64035107188,xx1986520
1839,Punch,MIRAMAR,4887.901557797579,GeminiAL
1840,R45,MIRAMAR,4415.905995188757,Amlition
1841,P18C,MIRAMAR,4449.158732570125,#unknown
1842,Punch,MIRAMAR,4448.899777349451,#unknown
1843,Punch,MIRAMAR,3721.046914346552,#unknown
1844,Punch,MIRAMAR,5733.5094561625165,TyraelGER
1845,P92,MIRAMAR,4605.622243218065,xKir0
1846,Punch,MIRAMAR,4671.424198670252,Gillhawk
1847,Crowbar,MIRAMAR,4662.058380996209,cptasiaa
1848,Crowbar,MIRAMAR,4652.285962859656,cptasiaa
1849,P92,MIRAMAR,3640.06496263803,ComputerGames
1850,P92,MIRAMAR,2644.4127581760004,Badgerpoo
1851,Crowbar,MIRAMAR,4667.762100994973,cptasiaa
1852,Pan,MIRAMAR,3835.3082558538886,Hujinfeng
1853,Hit by Car,MIRAMAR,8244.20718636753,aahoyeung
1854,Punch,MIRAMAR,3707.0963662344957,zihuibaonitou
1855,Punch,MIRAMAR,5868.059124649515,PasserbyKing59
1856,P1911,MIRAMAR,4617.917820371536,woerxsj
1857,Punch,MIRAMAR,5912.888816641236,kkcz
1858,Punch,MIRAMAR,4759.749035993915,sydsdas
1859,Hit by Car,MIRAMAR,3145.8543179314584,QXO0
1860,Punch,MIRAMAR,3188.6138179944273,AAFSF
1861,P1911,MIRAMAR,2113.29378189522,KissYU1
1862,Sickle,MIRAMAR,3229.666276566048,Plainhardroll
1863,Punch,MIRAMAR,3094.00478289615,Estelie-
1864,Punch,MIRAMAR,3653.106599680717,Estelie-
1865,P1911,MIRAMAR,2125.479568998018,MyRottweiler
1866,Hit by Car,MIRAMAR,3799.1455060754124,LF418
1867,Punch,MIRAMAR,3725.545744701171,fengbaba1993x
1868,P92,MIRAMAR,3736.9827352477832,JUG666
1869,Hit by Car,MIRAMAR,3432.251401206211,HuangFaCai01
1870,Hit by Car,MIRAMAR,4621.802002708684,Miracl711
1871,Punch,MIRAMAR,8000.56397892361,HuangFaCai01
1872,Punch,MIRAMAR,8000.757171008317,HuangFaCai01
1873,P92,MIRAMAR,3741.487971955676,Maydayerzi
1874,P1911,MIRAMAR,3257.5710918352956,WillamFudpuck
1875,Punch,MIRAMAR,3747.962770912886,Cbedore
1876,P92,MIRAMAR,3762.7865171739413,Cbedore
1877,Punch,MIRAMAR,7884.045441727045,EliteEddieYT
1878,P92,MIRAMAR,3762.7268417893424,Cbedore
1879,P18C,MIRAMAR,3284.8985743960193,ChangyBangy
1880,Punch,MIRAMAR,3178.245617783024,RealDealRev
1881,Hit by Car,MIRAMAR,4294.807933685626,MCrhythm
1882,R45,MIRAMAR,6351.471532772936,FirstFater
1883,P1911,MIRAMAR,4528.389393667577,AWTIZMA
1884,P92,MIRAMAR,7310.945006398148,kaxiii009
1885,P18C,MIRAMAR,4069.1976820018217,wuxuanyi0113
1886,Punch,MIRAMAR,3857.71070217519,boazzzzz
1887,Hit by Car,MIRAMAR,4217.434917858247,Davritos
1888,Hit by Car,MIRAMAR,4058.471010832651,ZHANAN65
1889,P1911,MIRAMAR,4958.957235337384,Cru3
1890,Hit by Car,MIRAMAR,3533.341095471112,KK-1530
1891,Hit by Car,MIRAMAR,4058.442684425764,ZHANAN65
1892,R45,MIRAMAR,3733.627459346875,z1324151467
1893,Punch,MIRAMAR,4111.564179183362,MrIkuto
1894,Hit by Car,MIRAMAR,6550.971668427365,SUMI777
1895,Punch,MIRAMAR,4017.2577073273505,058MOSS
1896,Crowbar,MIRAMAR,3405.654948203796,sujihulatang
1897,Pan,MIRAMAR,4856.637756902197,MariuszAha
1898,Pan,MIRAMAR,3544.467776471525,sujihulatang
1899,Hit by Car,MIRAMAR,3832.6163246680453,aa384240518
1900,P1911,MIRAMAR,7576.949635288787,aa384240518
1901,Pan,MIRAMAR,4835.342528819442,MariuszAha
1902,Hit by Car,MIRAMAR,3115.047943503278,gmile
1903,Hit by Car,MIRAMAR,3807.819065545132,deezwalnuts39
1904,Pan,MIRAMAR,7782.864666597319,mimixiaoniu
1905,Punch,MIRAMAR,3797.28115512099,longdapao
1906,Hit by Car,MIRAMAR,5917.7360138428785,deezwalnuts39
1907,Punch,MIRAMAR,3781.9041576291957,V1ckey
1908,Hit by Car,MIRAMAR,3028.3036669536627,Tom-Dwan-007
1909,Punch,MIRAMAR,3800.194188965216,longdapao
1910,Hit by Car,MIRAMAR,5326.114119767713,shily584
1911,P1911,MIRAMAR,6911.944414225639,Liam_Kneeson
1912,Punch,MIRAMAR,4824.307040013311,CGfoling
1913,P1911,MIRAMAR,4579.372985913465,sfasfafs
1914,Punch,MIRAMAR,5458.379426404506,Uziboss
1915,Punch,MIRAMAR,8034.4696051313795,galigeigeiC
1916,Punch,MIRAMAR,4821.147569945148,#unknown
1917,Punch,MIRAMAR,4582.106020323515,GBGBM
1918,Punch,MIRAMAR,4792.814093537324,DuDujiugayou
1919,P92,MIRAMAR,5108.2496192818335,Snappygames
1920,Punch,MIRAMAR,6884.148862007343,Metrogang
1921,P92,MIRAMAR,4645.966284867013,101058yy
1922,Hit by Car,MIRAMAR,6198.716217848097,Metrogang
1923,Punch,MIRAMAR,8994.980623931826,hanyu971108
1924,Punch,MIRAMAR,9018.211228214384,hanyu971108
1925,Punch,MIRAMAR,9008.951165577324,hanyu971108
1926,Punch,MIRAMAR,9012.633638075444,hanyu971108
1927,P1911,MIRAMAR,4624.245811490778,WCNMDYB
1928,Hit by Car,MIRAMAR,4679.235591297044,CozyBrush0
1929,Hit by Car,MIRAMAR,4270.6103347326125,sawasawa_ua
1930,Hit by Car,MIRAMAR,3284.5228585041086,xu11417492
1931,P1911,MIRAMAR,3749.6098452785727,yh_dage
1932,Hit by Car,MIRAMAR,3802.416272498975,Jackson121703
1933,P1911,MIRAMAR,4473.1590852841355,DOUB1E_J
1934,P92,MIRAMAR,6526.414069605146,hkstormstout
1935,P92,MIRAMAR,2057.5132424788912,ZuoYiidiot
1936,P1911,MIRAMAR,3460.3993082062075,Starlyu
1937,Hit by Car,MIRAMAR,3885.837096962764,nimagehai
1938,Hit by Car,MIRAMAR,4894.122116158934,ChuckWalker
1939,P92,MIRAMAR,4082.437324909349,daowuchangdao
1940,Punch,MIRAMAR,4552.740030993644,Hon_Brolo21
1941,Punch,MIRAMAR,3751.8923062414788,Beastiboy
1942,P1911,MIRAMAR,7647.268687989588,wdf44444
1943,P18C,MIRAMAR,3812.438685496857,NICKWYQ
1944,Punch,MIRAMAR,4151.345184072507,Rabbitstew
1945,Punch,MIRAMAR,8760.816186857706,wdf44444
1946,P1911,MIRAMAR,5493.377955366352,haywire0523
1947,P92,MIRAMAR,2104.2738014348324,KhalDoggo
1948,P1911,MIRAMAR,3272.1360733100632,xvZerovx
1949,Hit by Car,MIRAMAR,5110.860390188916,GucciDonut
1950,P92,MIRAMAR,4981.785622194717,HL_kangna
1951,Hit by Car,MIRAMAR,7325.354589494491,Devil9555
1952,P92,MIRAMAR,4029.5290159871047,Daskiller
1953,P92,MIRAMAR,4608.663722299772,WgGai-No1
1954,Hit by Car,MIRAMAR,5378.830331219326,TT_Datou
1955,Hit by Car,MIRAMAR,6101.050465046325,Who_s_your_dad
1956,P1911,MIRAMAR,3710.972854432783,delicious1122
1957,P1911,MIRAMAR,3710.638905724053,XiuYuanLee
1958,Punch,MIRAMAR,4645.583967763042,HashG
1959,Punch,MIRAMAR,7895.130518693469,fcx0423
1960,Punch,MIRAMAR,6892.690497995395,haweee1ss
1961,Punch,MIRAMAR,4647.769151418453,HashG
1962,Hit by Car,MIRAMAR,5913.513394986858,Littlekakatv
1963,Pan,MIRAMAR,3718.626915565744,Mistake957
1964,Punch,MIRAMAR,3156.9647644698216,divinityproject
1965,P92,MIRAMAR,5103.2399549012,RPG-10JQKA
1966,Punch,MIRAMAR,3891.5160747217783,#unknown
1967,Punch,MIRAMAR,3831.953144640994,ZORO152430
1968,Punch,MIRAMAR,9013.431968437806,BGM_biubiubiu
1969,Punch,MIRAMAR,3767.5522251164616,Mistake158
