,weapon,map,distance,killer name
72,Punch,MIRAMAR,7507.68077204685,Bysummer1
73,R45,MIRAMAR,7834.127824547796,emmanueloo
74,Punch,MIRAMAR,2097.369004719782,Kuaishou-wss
75,Punch,MIRAMAR,2057.83254440884,Kuaishou-wss
76,Punch,MIRAMAR,3846.9452247430036,YR19970501
77,P1911,MIRAMAR,3209.407924130867,TKSN_777
78,P92,MIRAMAR,3269.0065248145347,Burguerboy
79,Punch,MIRAMAR,3043.3289795344585,gaoyujiao
80,Punch,MIRAMAR,3583.8721360278746,gaoyujiao
81,Punch,MIRAMAR,3814.0610542303853,BaiShunYao
82,P92,MIRAMAR,3258.209370186637,MOYASI_5682
83,Punch,MIRAMAR,3792.4983748428954,Ttc_F
84,Punch,MIRAMAR,3258.0061158671874,Cranechen
85,Pan,MIRAMAR,3202.0266660627613,chinazjfwww
86,P92,MIRAMAR,3235.505959128031,Baaaaaaaba
87,P92,MIRAMAR,3188.642717387133,Stras1
88,P92,MIRAMAR,6400.786236058817,Only_Love_Wife
89,Hit by Car,MIRAMAR,5009.23912947206,520zlx
90,Punch,MIRAMAR,3190.094410720316,chinazjfwww
91,P92,MIRAMAR,6496.572186154557,AK-SKSxcc
92,Punch,MIRAMAR,6020.8774690356395,Only_Love_Wife
93,Punch,MIRAMAR,4650.687497400894,Quynh3nh-Vn
94,P92,MIRAMAR,4655.449870802713,Doc-Holliday69
95,P92,MIRAMAR,2123.212042673553,Fat_Neil
96,Punch,MIRAMAR,6557.983124191537,Hiox-
97,Pan,MIRAMAR,4353.7114443317205,rpbdt_111
98,P92,MIRAMAR,3679.322986059935,BuiThiThuHang
99,P1911,MIRAMAR,4959.461714687391,King_Miles
100,P92,MIRAMAR,3500.186257027617,Karma_rip
101,P92,MIRAMAR,3675.080239066625,Karma_rip
102,P92,MIRAMAR,3753.4821269382646,EVIL_BURRITO
103,P92,MIRAMAR,5112.937601281772,Sacaer
104,Punch,MIRAMAR,3730.219801918514,yaya902
105,Punch,MIRAMAR,1937.9154847807474,Randenie
106,P92,MIRAMAR,5124.108689648571,Sacaer
107,Punch,MIRAMAR,1942.801195629908,Trawne
108,Punch,MIRAMAR,3755.132927621204,Amat3ur
109,Punch,MIRAMAR,3714.5204639793005,MrBeos
110,P1911,MIRAMAR,4375.082382242647,Gankzy
111,Punch,MIRAMAR,8857.531490954461,sangang123
112,P92,MIRAMAR,5170.101332938262,Tzemis
113,P1911,MIRAMAR,7869.12155021874,Burnsey
114,Punch,MIRAMAR,8891.396578739754,sangang123
115,Punch,MIRAMAR,3747.796842257195,B_WARE_BMW
116,P92,MIRAMAR,3686.3098992124906,BuErZ1991
117,Hit by Car,MIRAMAR,6218.499179314652,conglaibukeng
118,Punch,MIRAMAR,4608.177283333618,SOLOMee
119,Punch,MIRAMAR,2272.3128050841174,ZMWS
120,P92,MIRAMAR,5060.101574769028,yanyedaka
121,P92,MIRAMAR,4572.341501561098,Rouini
122,Hit by Car,MIRAMAR,3732.8726454809575,slosyun2
123,Punch,MIRAMAR,1458.0686507256542,ZMWS
124,Hit by Car,MIRAMAR,5627.563882207381,dimengbaba
125,P92,MIRAMAR,3699.54438191786,GuiGe208
126,P1911,MIRAMAR,5109.450761492472,dimengbaba
127,Pan,MIRAMAR,3719.149591506773,WoGDG
128,Hit by Car,MIRAMAR,4553.496477251959,AZLANZ
129,Punch,MIRAMAR,3691.829592085203,HuSomeone219
130,Punch,MIRAMAR,8728.143014633812,DeezySlays
131,Punch,MIRAMAR,3284.5767386432003,fengyu1748
132,P92,MIRAMAR,7421.290656403777,Luohuohuo
133,Hit by Car,MIRAMAR,5385.778871916763,199911
134,Hit by Car,MIRAMAR,6549.558641575323,hanetao
135,Punch,MIRAMAR,9157.519687471933,ricardoyguo
136,Punch,MIRAMAR,7343.002817248677,BangHenDa
137,Punch,MIRAMAR,6871.367248319028,Ace_super_lurk
138,Punch,MIRAMAR,6546.334579537622,viet1608
139,R45,MIRAMAR,3249.8205484811,TomCatOnPc
140,Punch,MIRAMAR,3253.591674430736,KindredMedal
141,R45,MIRAMAR,3239.460182263088,TomCatOnPc
142,P92,MIRAMAR,8971.662170876143,dixlox
143,Punch,MIRAMAR,4322.016914251493,dffdgna
144,Pan,MIRAMAR,6299.412814912275,SKTT1221
145,Pan,MIRAMAR,3711.2421846261927,Jiltism
146,Punch,MIRAMAR,5114.93952969583,HyugaDSam
147,P92,MIRAMAR,3743.624415421638,PickaWeinstein
148,P1911,MIRAMAR,4612.152222558141,Jmmmh
149,P1911,MIRAMAR,3297.1511922779637,Ferchoslide
150,P1911,MIRAMAR,9260.12880472689,TowIone
151,Punch,MIRAMAR,5571.318889233411,Panarchie
152,P92,MIRAMAR,5137.4356842316765,zhongkaiyang
153,P1911,MIRAMAR,9266.708045301528,TowIone
154,Punch,MIRAMAR,9228.793543731417,LLLLLIANGYW
155,P92,MIRAMAR,5111.5116165964055,fuck-Q
156,P92,MIRAMAR,6911.749401061645,#unknown
157,Hit by Car,MIRAMAR,6834.264780407107,#unknown
158,Punch,MIRAMAR,6933.355131605838,youyang1314
159,Punch,MIRAMAR,7517.516604003214,DuyAnhRangTho
160,P92,MIRAMAR,3749.2359114584933,4_Shido
161,Punch,MIRAMAR,3191.879680592613,oneday-so
162,Punch,MIRAMAR,3152.872520871721,Bit-By-Bit
163,Punch,MIRAMAR,3194.8447300565326,Justin_liuwenrui
164,P92,MIRAMAR,3179.140680513683,FuryKombat
165,P1911,MIRAMAR,7134.834981600976,GeLLk
166,Punch,MIRAMAR,6382.024685514626,ShenXian-long
167,P1911,MIRAMAR,3751.119332652188,NicholasNDB
168,R45,MIRAMAR,3604.8368250373,dghfgfgg
169,Punch,MIRAMAR,4937.804994354172,fnaticIain636
170,P1911,MIRAMAR,5431.010060630435,Dethkar25
171,P92,MIRAMAR,4754.587738124095,woshidashuaibi00
172,Punch,MIRAMAR,4856.2384527694885,okmokm
173,Punch,MIRAMAR,3794.4188030383007,BrokenHang
174,Hit by Car,MIRAMAR,4185.956944817397,sanhaosheng
175,P1911,MIRAMAR,5189.858827815743,VugvugA
176,Punch,MIRAMAR,3792.190089725192,BrokenHang
177,P1911,MIRAMAR,5180.53391507333,VugvugA
178,Punch,MIRAMAR,4673.150613988918,Nome1972
179,P1911,MIRAMAR,4785.678786530705,TigerIsCat-
180,P92,MIRAMAR,3818.7116763028193,aztamimi
181,Punch,MIRAMAR,3795.256562884766,BrokenHang
182,Punch,MIRAMAR,3791.7599377259576,BrokenHang
183,Punch,MIRAMAR,1973.779234344358,AlekseyAlekseich
184,Hit by Car,MIRAMAR,4513.229454624372,Dweyhent
185,R45,MIRAMAR,3734.349884842742,xujun8452
186,Punch,MIRAMAR,1676.5998053708825,Big-Z214
187,P92,MIRAMAR,4405.08314824499,Yenf
188,Punch,MIRAMAR,4358.42071192674,superhandsome123
189,P1911,MIRAMAR,3702.742843575962,NBDaddy110
190,Hit by Car,MIRAMAR,5495.1871605143715,ZSLQAQ
191,P1911,MIRAMAR,3176.647978376735,Fngyy
192,P92,MIRAMAR,2699.0581446812143,guao_jj
193,Punch,MIRAMAR,3437.9368978515063,Ha_iey
194,Hit by Car,MIRAMAR,3933.5638183237857,MaxTehLegend
195,Punch,MIRAMAR,4646.050977010261,woshinilaige
196,Punch,MIRAMAR,4606.3638846743315,lucky_Liao
197,P1911,MIRAMAR,6062.986153073418,CCKFIRE
198,R45,MIRAMAR,3717.0806718145086,Binks1
199,R45,MIRAMAR,3716.9711154863717,Binks1
200,Punch,MIRAMAR,3407.420248704295,Mr_HERO123
201,Punch,MIRAMAR,3427.2799366619133,Mr_HERO123
202,Punch,MIRAMAR,3415.633315855625,Mr_HERO123
203,Punch,MIRAMAR,9899.241483739903,moodycat
204,P92,MIRAMAR,3755.0912617944455,forsak3n799
205,Punch,MIRAMAR,9898.345398197065,moodycat
206,P92,MIRAMAR,4510.3737880904055,Draxix
207,Punch,MIRAMAR,3843.8805394892283,Caspasaurous_Rex
208,Punch,MIRAMAR,7202.989079501996,moodycat
209,Crowbar,MIRAMAR,4980.05303269403,Autoerotic
210,P18C,MIRAMAR,4878.903002008648,Bocajio
211,P18C,MIRAMAR,4926.401257067171,MLG_Baton
212,Punch,MIRAMAR,3759.038160421493,Rodriguera
213,Punch,MIRAMAR,3856.5237080645575,ChenMiTiaoSan
214,Punch,MIRAMAR,3185.845552938968,cocorein
215,Hit by Car,MIRAMAR,6221.070028988906,MRTong01
216,Hit by Car,MIRAMAR,8142.261060837293,MRTong01
217,Punch,MIRAMAR,6636.357739805472,Kar98-China
218,Punch,MIRAMAR,8126.00036316621,MocCuRaCoi
219,Punch,MIRAMAR,6135.032384323596,125513362
220,Hit by Car,MIRAMAR,6120.991769937932,MRTong01
221,P92,MIRAMAR,7372.633210381824,roastpumkin
222,Punch,MIRAMAR,4670.263451005736,Soldierfor
223,P92,MIRAMAR,4890.6976842803315,RainSaMan
224,P1911,MIRAMAR,4782.675700684398,NIGHT007DAVID
225,Punch,MIRAMAR,4641.038292735797,Ferdinad
226,Punch,MIRAMAR,3640.6462174383273,#unknown
227,P18C,MIRAMAR,6755.603188282524,super-LRZ88
228,R45,MIRAMAR,3814.473459110837,Edsion5
229,Hit by Car,MIRAMAR,7993.945375132669,wangL66
230,R45,MIRAMAR,2204.3648605913677,nyccandyman
231,R45,MIRAMAR,2204.559235014564,nyccandyman
232,R45,MIRAMAR,2206.8776557756887,Domo1104
233,Punch,MIRAMAR,3164.471985987078,Derpy81
234,Punch,MIRAMAR,4404.0625300658485,KG423
235,R45,MIRAMAR,4608.398772681569,suyuejing
236,Punch,MIRAMAR,4672.089519698226,Mecckel
237,Punch,MIRAMAR,4550.86348323678,840m
238,Punch,MIRAMAR,4400.220812867009,840m
239,P1911,MIRAMAR,3874.803296380347,EdenSmathers
240,Hit by Car,MIRAMAR,2904.4135492205655,LHshuaidaile
241,P1911,MIRAMAR,2990.3766637860185,wangwentian
242,Punch,MIRAMAR,6353.031192839053,0Champion0
243,P92,MIRAMAR,6482.241591771862,eitiandoushini
244,P92,MIRAMAR,3707.9343568895606,sowrdmen
245,Punch,MIRAMAR,8438.256369152201,XAIYONG
246,Punch,MIRAMAR,3746.754728098038,Taifeng93
247,Punch,MIRAMAR,8543.09270782439,XAIYONG
248,Punch,MIRAMAR,6522.977268535381,0Champion0
249,Punch,MIRAMAR,4844.179695874628,a456gg
250,Punch,MIRAMAR,3378.2025897339254,Xmage2
251,Punch,MIRAMAR,3804.108454940263,Death_Disciple
252,Pan,MIRAMAR,10756.9714481982,WJ-sun
253,Sickle,MIRAMAR,4848.209825012527,Sinogras
254,P1911,MIRAMAR,3273.8248920582178,Monroosky
255,P1911,MIRAMAR,3737.025455327806,ZeroCifer
256,P1911,MIRAMAR,3709.6656298260896,edukmikze
257,Punch,MIRAMAR,3688.4086973030794,remove_sushi
258,Punch,MIRAMAR,3741.6487969670534,Maytren
259,P1911,MIRAMAR,3276.17200738667,Stoniebones
260,Pan,MIRAMAR,4668.988371190487,vAquisH
261,Punch,MIRAMAR,4609.745800658644,DDaimus
262,Punch,MIRAMAR,2745.4437838857675,ANHstradamus
263,P1911,MIRAMAR,3793.220220723416,Kleun
264,P1911,MIRAMAR,3272.209296970168,Sevro_
265,Punch,MIRAMAR,4797.800641594959,yugegeai
266,Punch,MIRAMAR,4366.295943390576,ByronTheBulb
267,P1911,MIRAMAR,4739.539750095994,yugegeai
268,Punch,MIRAMAR,5424.828884651754,2Zii
269,P1911,MIRAMAR,5113.869675255427,hnbll
270,Punch,MIRAMAR,5423.930157073652,FlashIntact
271,P92,MIRAMAR,6342.3326383211715,GeorgeTakai
272,P92,MIRAMAR,6430.565554804102,Mrkayab
273,P1911,MIRAMAR,3608.7022055938614,haogege0403
274,P1911,MIRAMAR,3612.94287791573,haogege0403
275,Punch,MIRAMAR,5438.07539968002,HT940615
276,Punch,MIRAMAR,5157.8547683549605,yiyi99
277,P1911,MIRAMAR,5189.231140395463,Gate_Keeper
278,P92,MIRAMAR,3470.8772004023713,Bule_Q
279,Punch,MIRAMAR,3390.999355765679,Rain990422
280,P92,MIRAMAR,3483.689083086635,Bule_Q
281,Punch,MIRAMAR,3411.2828276917994,BrotherCat-
282,Hit by Car,MIRAMAR,3651.867658117008,Rain990422
283,Punch,MIRAMAR,4259.581716640639,Rain990422
284,Hit by Car,MIRAMAR,3861.588086426749,xiatian214
285,Punch,MIRAMAR,4263.298557911375,Awangying
286,Punch,MIRAMAR,3381.5395393341187,Rain990422
287,R45,MIRAMAR,3279.4136805509916,sonicfan53
288,Punch,MIRAMAR,3397.5871315932077,Awangying
289,Punch,MIRAMAR,3463.2355622985224,Awangying
290,Punch,MIRAMAR,6627.035642879854,SkyXinuo
291,P1911,MIRAMAR,5152.971593744429,Marryyasuo
292,Hit by Car,MIRAMAR,5411.98016056055,kss100
293,Punch,MIRAMAR,4618.029679155603,Vadyaballed
294,P1911,MIRAMAR,4620.815264993505,Vadyaballed
295,Hit by Car,MIRAMAR,3839.883453819009,ye-ji
296,Punch,MIRAMAR,6822.251896969578,qq17801017053
297,Punch,MIRAMAR,4829.415895733666,FevK-V
298,R45,MIRAMAR,3654.238595240464,Cryptocide
299,Punch,MIRAMAR,5581.378797460086,up-post-tall
300,Punch,MIRAMAR,3718.043600345214,theBigBearguns
301,P92,MIRAMAR,3752.305897183357,PappyNellie
302,Punch,MIRAMAR,5574.322453482307,Fate-sora
303,Punch,MIRAMAR,5576.860088309998,kingtown55
304,Punch,MIRAMAR,4853.377776403254,Shadomeeeeee
305,R45,MIRAMAR,5572.617523922938,ZIC_SHOT
306,Hit by Car,MIRAMAR,3832.650102053669,Mardior
307,P92,MIRAMAR,6824.439097628768,xpdlfndk
308,P92,MIRAMAR,5876.278906918221,rnm_yc
309,Punch,MIRAMAR,5225.389274777622,MrKiwin2017
310,P92,MIRAMAR,4582.988109250667,STAR505
311,R45,MIRAMAR,4672.248462045335,Accidentl
312,P18C,MIRAMAR,5147.386056449428,569028447
313,Hit by Car,MIRAMAR,4358.563305945665,Yungjedi88
314,R45,MIRAMAR,4593.39707978975,MikeSig
315,R45,MIRAMAR,4594.566443769422,MikeSig
316,Punch,MIRAMAR,1968.7883569881246,NeonPebble
317,Hit by Car,MIRAMAR,4315.258108392823,BleVson
318,P1911,MIRAMAR,2822.858641281564,sophiaoa7666
319,Punch,MIRAMAR,4837.183134149977,suenhao1014
320,Hit by Car,MIRAMAR,3849.4930102030316,derkagrounds
321,Hit by Car,MIRAMAR,4891.265092547122,WC778
322,P92,MIRAMAR,4579.020732115219,PavleMash
323,R45,MIRAMAR,3740.955864689665,szanl
324,Punch,MIRAMAR,4852.481387899288,MachadoRX
325,Punch,MIRAMAR,3756.343399195686,BirdieMane
326,Hit by Car,MIRAMAR,4211.201225629096,luMaDxxxq
327,Hit by Car,MIRAMAR,4600.5119498826425,sosick-z
328,P1911,MIRAMAR,5236.445694599343,Suibiansha8
329,Punch,MIRAMAR,1539.5174744604362,Mickyeds
330,Punch,MIRAMAR,2360.2295081622888,Mickyeds
331,P92,MIRAMAR,2697.9952430684534,ToDSC
332,R45,MIRAMAR,4590.127525805138,UziYiLianXue
333,Punch,MIRAMAR,3716.155326304997,ColinZhoutian
334,Punch,MIRAMAR,3942.739668729526,Buckethead66
335,P92,MIRAMAR,4972.253885145548,yujiaqi520
336,Punch,MIRAMAR,6870.120220053285,xiexiangwanjun
337,Punch,MIRAMAR,3173.6654073874893,Buckethead66
338,P92,MIRAMAR,4612.475331741949,myf1025
339,P92,MIRAMAR,3191.6701859408968,Stuffyocean
340,P92,MIRAMAR,5164.077020294914,myf1025
341,P18C,MIRAMAR,3404.8753597559194,CloakedObject
342,P92,MIRAMAR,3200.5651459429787,Stuffyocean
343,Punch,MIRAMAR,3806.021417565197,ElloEllio
344,Punch,MIRAMAR,4655.167485300824,LuBenWeiTieFen
345,P92,MIRAMAR,4576.319697254771,The_NuTz
346,Punch,MIRAMAR,4665.553693331264,2bbbbbbbbbbb
347,Pan,MIRAMAR,5440.743600424946,senling123
348,P92,MIRAMAR,4665.913212105214,NUOCMAM09
349,Pan,MIRAMAR,4844.101559921819,Y-xiaowei
350,Hit by Car,MIRAMAR,4890.086487105315,Infinity88
351,Sickle,MIRAMAR,4682.16268161306,Edmund999
352,Punch,MIRAMAR,3726.4337045659354,DadSwag
353,R45,MIRAMAR,5143.875325574775,Remandor
354,P92,MIRAMAR,5063.337079963174,Dade9
355,Punch,MIRAMAR,5050.858095674833,Rexgrandfather
356,P92,MIRAMAR,5079.753085812341,Dade9
357,P1911,MIRAMAR,5059.633564053824,Jakeitto
358,P1911,MIRAMAR,3782.343357372517,IgotTwoBalls
359,R45,MIRAMAR,4640.8382399869315,chinga_wick
360,P1911,MIRAMAR,3120.3472210268524,Z-Kill-sb
361,Punch,MIRAMAR,4946.380775996325,anan1100
362,Punch,MIRAMAR,4571.830728304035,Tpagzz
363,P92,MIRAMAR,3148.1626902688813,Sheva_HD
364,Hit by Car,MIRAMAR,3573.0928815082593,Raptorskunk
365,P1911,MIRAMAR,3713.9407171123503,AllstarPolice
366,Hit by Car,MIRAMAR,4723.534478644673,puNDuKE
367,P1911,MIRAMAR,3564.9738377571584,Ben_Dover125
368,P1911,MIRAMAR,3801.503409324395,Qualities
369,Punch,MIRAMAR,3739.1265393496647,AllstarPolice
370,P92,MIRAMAR,3758.819731828862,Cl3aReYeZ
371,Hit by Car,MIRAMAR,3728.0905991680247,xiamiyinyue
372,Pan,MIRAMAR,6394.676610078495,Ishitou
373,Hit by Car,MIRAMAR,7876.831712335069,Jenckydoodle
374,Punch,MIRAMAR,4665.79111638198,Yizhixiaojuzi
375,P92,MIRAMAR,4949.92799886069,doyu-tv54188
376,P92,MIRAMAR,4867.086214123703,doyu-tv54188
377,P92,MIRAMAR,4940.5450194035275,LictorIia
378,Punch,MIRAMAR,4957.793930272313,TongJia
379,P1911,MIRAMAR,7955.180521708416,ECLIPSEDFIGHTER
380,Hit by Car,MIRAMAR,6585.05522705239,PuErWHH
381,P92,MIRAMAR,2964.752069179647,Cjdd_S12k
382,P92,MIRAMAR,3046.003686992023,Cjdd_S12k
383,Punch,MIRAMAR,4609.594506253235,zhangjiajun666
384,Punch,MIRAMAR,3889.798026273858,VAVA0125
385,P1911,MIRAMAR,3807.8900791868987,purpleturtle48
386,Hit by Car,MIRAMAR,3395.211314369696,TheAntagonist_
387,R45,MIRAMAR,3164.1828068681493,PowerOfLife
388,P92,MIRAMAR,3810.148084203552,SeejayTeetz
389,Punch,MIRAMAR,3834.5336853695785,xiaodaidai003
390,Pan,MIRAMAR,3736.8208530569136,SeejayTeetz
391,P92,MIRAMAR,3811.961499576432,SeejayTeetz
392,P92,MIRAMAR,5592.639754904387,CJxdv5
393,R45,MIRAMAR,4607.625119959739,feilong08
394,Hit by Car,MIRAMAR,4715.411460968916,FuDeM0
395,Hit by Car,MIRAMAR,6658.597540728528,cHou66
396,Hit by Car,MIRAMAR,3563.367400900727,MetroIntrnetKafe
397,Hit by Car,MIRAMAR,5562.9026132888575,AA2089616212
398,P1911,MIRAMAR,5176.225861720197,DK_Meng
399,P1911,MIRAMAR,3719.625463863936,xiong_bear
400,Punch,MIRAMAR,3801.27272776803,DouYuTV143824
401,Hit by Car,MIRAMAR,4216.05633266267,wangyifan23
402,Punch,MIRAMAR,3777.743597241613,DouYuTV143824
403,Hit by Car,MIRAMAR,4185.557650748225,cz_o_O
404,Punch,MIRAMAR,3776.884323096221,Killme1st
405,P1911,MIRAMAR,4968.841800827432,cz_o_O
406,P1911,MIRAMAR,3958.9509100175765,Reaper_HeadshoT
407,Punch,MIRAMAR,3783.2321159248213,ICE5KING
408,Punch,MIRAMAR,4622.882335682793,tongjg001
409,Hit by Car,MIRAMAR,4851.245422348368,DAPOHOUCC
410,Punch,MIRAMAR,3972.500428256868,sf-minho
411,Punch,MIRAMAR,3715.1136863569864,Lovely_TT
412,P1911,MIRAMAR,6446.91269322293,WasabiLube
413,R45,MIRAMAR,5910.449106354271,wanibabaa
414,P1911,MIRAMAR,4917.543002624481,TIMECHENXX
415,Punch,MIRAMAR,1973.51716312704,Heiliange
416,Punch,MIRAMAR,1569.0521357316334,#unknown
417,Punch,MIRAMAR,3751.5713846686967,haoningshishabi
418,Punch,MIRAMAR,1527.4273420805328,#unknown
419,Punch,MIRAMAR,1582.176848309,CDFAVGVERSDFT
420,Hit by Car,MIRAMAR,4904.9712701434855,zYuGeWuDi
421,Punch,MIRAMAR,2361.466183863586,zsh5208
422,Punch,MIRAMAR,5456.615689744423,dazhzz
423,Punch,MIRAMAR,3002.54996198398,jgguyfth
424,Punch,MIRAMAR,2109.4796026937543,Shengbaby7
425,Punch,MIRAMAR,6245.59974289043,tigerrock28
426,Punch,MIRAMAR,6785.452968205534,UncleStephen
427,Hit by Car,MIRAMAR,5335.178452655731,JLM3
428,R45,MIRAMAR,4648.790704424108,terranmetal
429,Punch,MIRAMAR,8914.365867548235,MRJTHEREAL7
430,P1911,MIRAMAR,3285.3889725560653,korruptedglitch
431,P1911,MIRAMAR,4798.672465225877,Stickfiglet
432,P92,MIRAMAR,4915.437739571116,hamz922
433,Punch,MIRAMAR,1924.885472342186,JeremyZzz7
434,P92,MIRAMAR,4511.986063725375,Evilhoodlem
435,Hit by Car,MIRAMAR,2804.1699587473295,Jamesrystal
436,Hit by Car,MIRAMAR,5266.87287926764,ArrestedD
437,Punch,MIRAMAR,2628.7389572466113,huang-shang0
438,P92,MIRAMAR,9015.80435127722,tianyikou
439,P1911,MIRAMAR,4616.992019462997,ColdMonar
440,P92,MIRAMAR,6574.489794725139,K3V1N
441,Punch,MIRAMAR,5142.201369216982,Right_Back_atcha
442,P92,MIRAMAR,6536.011014772313,K3V1N
443,P92,MIRAMAR,9008.056869052798,tianyikou
444,Hit by Car,MIRAMAR,8818.231679935963,AO1904
445,Punch,MIRAMAR,5093.440843241629,Natas_M4
446,Punch,MIRAMAR,4659.039943904538,ily_1
447,P1911,MIRAMAR,8638.65707159172,ob3s-
448,Hit by Car,MIRAMAR,3887.315277166621,report-in
449,R45,MIRAMAR,3808.173919224016,MajorLeagueWobs
450,Hit by Car,MIRAMAR,4443.313653569147,jeremy007
451,Punch,MIRAMAR,4738.9310393358755,Liangzhen666
452,Punch,MIRAMAR,4484.679761919462,Rando-_-Commando
453,Punch,MIRAMAR,6915.683429832875,Liangzhen666
454,P92,MIRAMAR,4305.645033570696,WinterBear2017
455,P1911,MIRAMAR,3838.493714258759,min031624
456,P92,MIRAMAR,4288.971228323408,JuventinoOficial
457,Punch,MIRAMAR,4414.893422290056,BaconAuteur
458,Punch,MIRAMAR,4302.838119542263,Accompany_55
459,P92,MIRAMAR,4390.821956304879,Liangzhen666
460,Punch,MIRAMAR,4482.512458864671,Andyzhengdahua
461,Punch,MIRAMAR,4504.103713406808,Andyzhengdahua
462,Punch,MIRAMAR,3260.2681615960673,XKeyen
463,Punch,MIRAMAR,5617.518063902955,shenxianwyyw
464,Punch,MIRAMAR,3264.855829236568,XKeyen
465,Punch,MIRAMAR,6292.552031926157,NortiaN
466,P92,MIRAMAR,2535.8412444593214,4Dwarves
467,P92,MIRAMAR,2117.272818131145,88885282
468,Hit by Car,MIRAMAR,3509.358026607288,Lostkause
469,Hit by Car,MIRAMAR,4547.253527757717,GovernmentHando
470,Punch,MIRAMAR,3212.641575238825,Sacsasc
471,P92,MIRAMAR,2121.2103802518036,88885282
